job_idx,cv_col,label,score,label_checked,justification,model,generated_at
10,cv_3,NO MATCH,20,NO MATCH,"Le candidat a une formation en ingénierie des données et systèmes décisionnels, mais pas en économétrie et statistique appliquée. Il a également des compétences en DevOps et cloud computing, mais pas en machine learning et statistiques. Les compétences techniques requises pour l'offre d'emploi ne correspondent pas aux compétences du candidat.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:22.195712
10,cv_4,NO MATCH,20,NO MATCH,"Le candidat a une formation et une expérience dans le domaine de la robotique, de la mécanique et de la conception de produits, mais pas dans le domaine de la data science et de l'économétrie. Les compétences techniques requises pour le poste, telles que Python, R et SAS, ne sont pas mentionnées dans le CV. De plus, le candidat a une expérience dans la conception et le développement de produits, mais pas dans l'analyse de données et la résolution de problèmes complexes.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:23.757810
10,cv_5,NO MATCH,20,NO MATCH,"Le candidat a une expérience très large en développement mobile et web, mais pas en data science ou en économétrie. Ses compétences techniques sont principalement axées sur les langages de programmation tels que JavaScript, TypeScript, Angular, etc. et les frameworks tels que React, Angular, etc. Il n'a pas d'expérience en data science, en économétrie ou en statistique, ce qui est essentiel pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:26.650650
11,cv_1,MATCH,85,MATCH,"Le candidat possède une expérience significative en data analysis et BI, avec une maîtrise des outils tels que Power BI, Python, SQL, Azure Data Factory, etc. Il a également une expertise en modélisation, automatisation des flux et création de dashboards interactifs. Les compétences techniques mentionnées dans le CV correspondent à une grande partie de celles requises dans l'offre d'emploi. Cependant, le candidat n'a pas d'expérience directe en data science et machine learning, qui sont des compétences clés pour le poste de Data Scientist.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:29.076511
11,cv_2,MATCH,80,MATCH,"Le candidat a une formation en informatique et des expériences dans le domaine de la cloud et de la programmation. Cependant, il manque d'expérience directe dans le domaine de la data science et des statistiques. Il a cependant une forte capacité d'apprentissage et une expérience en programmation, ce qui pourrait être un atout pour apprendre les compétences nécessaires pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:32.958535
11,cv_3,NO MATCH,20,NO MATCH,"Le candidat n'a pas les compétences requises pour le poste de Data Scientist. Il a une formation en informatique et des expériences en développement web, mais pas en data science ou en statistiques. De plus, il n'a pas les compétences techniques requises telles que R, Python, SQL, Hadoop, Spark, Tableau, D3.js, etc.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:38.246209
11,cv_4,MATCH,85,MATCH,"Le candidat a une formation solide en data science et statistiques, ainsi que des expériences significatives dans l'utilisation des données pour stimuler la croissance commerciale. Les compétences techniques mentionnées dans le CV, telles que Django, Airflow, Kafka, R, Python, SQL, Hadoop, Spark, Tableau et D3.js, sont également pertinentes pour le poste. Cependant, il manque une expérience significative dans la conception et la mise en œuvre de modèles prédictifs, ainsi que des compétences en communication et en collaboration. Le candidat doit également avoir une forte capacité d'apprentissage et être à l'aise avec l'incertitude.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:43.548167
11,cv_5,MATCH,80,MATCH,"Le candidat a une formation en machine learning et une expérience en tant que Machine Learning Engineer, ce qui correspond à la formation et à l'expérience requises pour le poste de Data Scientist. Cependant, il manque une expérience significative dans l'utilisation des données pour stimuler la croissance commerciale, qui est un aspect clé du poste. De plus, il n'a pas d'expérience avec les outils tels que R, Python, SQL, Hadoop et Spark, qui sont mentionnés dans l'offre d'emploi. Il a cependant une expérience avec les bibliothèques de visualisation de données comme Tableau et D3.js, ce qui est un avantage.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:45.447273
12,cv_1,NO MATCH,40,NO MATCH,"Le candidat a des compétences en AI et en développement, mais pas dans le domaine spécifique d'Edge AI et de systèmes embarqués. Il manque également d'expérience dans la conception de systèmes embarqués, la programmation en C, C++ et Rust, ainsi que dans l'utilisation d'outils tels que LLVM, TVM et VSCode. Cependant, il a des compétences en développement de solutions avec IA et en DevOps, ce qui pourrait être pertinent pour certaines parties du poste.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:46.640598
12,cv_2,MATCH,60,MATCH,"L'experte en RH a identifié quelques points de compatibilité entre le CV et l'offre d'emploi. Tout d'abord, le candidat a une expérience en machine learning, ce qui est pertinent pour le poste. En effet, le CV mentionne que le candidat a travaillé comme Machine Learning Engineer à Infor et a utilisé des outils tels que Python, Git et Power BI. De plus, le CV mentionne que le candidat a une expérience en data analysis et en data engineering, ce qui est également pertinent pour le poste. Cependant, il y a également quelques points de décalage. Tout d'abord, le CV ne mentionne pas d'expérience en Edge AI, ce qui est un aspect clé du poste. De plus, le CV ne mentionne pas d'expérience en conception de systèmes embarqués, en protocoles de communication et en outils de développement tels que LLVM et TVM. Enfin, le CV ne mentionne pas d'expérience en leadership et en mentorat, ce qui est également un aspect clé du poste. En conclusion, le candidat a des compétences pertinentes pour le poste, mais il lui faudra développer certaines compétences supplémentaires pour être pleinement qualifié.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:49.351230
12,cv_3,MATCH,80,MATCH,"Le candidat a une expérience significative en tant que DevOps Engineer, ce qui correspond à la description du poste. Il a également des compétences en matière de développement, de test et de débogage, qui sont pertinentes pour le poste. Cependant, il manque d'expérience directe dans les domaines d'Edge AI et de systèmes embarqués, qui sont les principaux objectifs du poste. Il est également important de noter que le candidat n'a pas mentionné d'expérience avec les langages de programmation C, C++, Python, et Rust, qui sont requis pour le poste.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:50.761184
12,cv_4,MATCH,60,MATCH,"Le candidat a une expérience significative dans le développement de systèmes embarqués et d'applications Edge AI, notamment dans les domaines de la réalité augmentée et virtuelle. Il a également des compétences en matière de conception de systèmes, de programmation et de développement de logiciels. Cependant, il manque d'expérience dans les domaines spécifiques de la conception de systèmes embarqués, des protocoles de communication et de la programmation en C, C++ et Rust, qui sont mentionnés dans l'offre d'emploi. De plus, il n'a pas de formation en matière de systèmes d'exploitation en temps réel (RTOS) et de débogage, qui sont également mentionnés dans l'offre d'emploi.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:52.417799
12,cv_5,MATCH,80,MATCH,"Le candidat a une expérience significative en machine learning et en deep learning, ce qui correspond à la connaissance des frameworks de machine learning tels que PyTorch et TensorFlow requise dans l'offre d'emploi. De plus, il a une expérience en développement de systèmes embarqués et d'applications Edge AI, ce qui correspond à la description du poste. Cependant, il manque d'expérience directe dans la conception de systèmes embarqués et la programmation en C, C++ et Rust, qui sont des compétences requises dans l'offre d'emploi. Enfin, il a une expérience en leadership et en mentorat, ce qui est un atout pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:53.683025
13,cv_1,MATCH,80,MATCH,"Le candidat a une expérience en développement web, notamment en Node.js et Full-Stack Development, ce qui correspond aux compétences requises pour le poste. Il a également une expérience en Scrum, ce qui est une méthodologie Agile requise pour le poste. Cependant, il est étudiant en dernière année et n'a pas d'expérience professionnelle significative, ce qui pourrait être un inconvénient. En revanche, il est passionné par le développement web et a une bonne compréhension du cycle de vie des projets, ce qui est un atout.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:54.817593
13,cv_2,MATCH,80,MATCH,"Le candidat possède une expérience significative en développement de jeux et d'applications XR, avec une bonne maîtrise de technologies telles que Unity, Unreal Engine, WebGL, XR, AI et cross-platform deployment. Il a également une expérience en développement web, notamment avec WordPress et Drupal. Les compétences techniques requises pour le poste sont largement couvertes par le CV, notamment la connaissance de HTML5, CSS3, PHP, JavaScript et des frameworks tels que WordPress et Drupal. De plus, le candidat a une expérience en résolution de problèmes, en travail en équipe et en communication, ce qui est essentiel pour ce poste. Cependant, il faudrait noter que le candidat a une expérience plus orientée vers le développement de jeux et d'applications XR que vers le développement web, ce qui pourrait nécessiter une adaptation pour ce poste.",meta/llama-3.1-8b-instruct,2026-05-05T11:54:57.579063
